Filename,Output Written,Time Taken for Disambiguation,Compilable
1156852.java,True,1.5161170959472656,True
12082137.java,True,2.8201615810394287,True
19027042.java,True,1.265848159790039,True
4265804.java,True,1.5174415111541748,True
22024581.java,True,1.6172714233398438,True
21273053.java,False,0.916165828704834,False
22431486.java,True,1.5665240287780762,True
16875869.java,True,1.8671698570251465,True
1142776.java,True,2.468125581741333,True
14563781.java,True,1.821026086807251,True
19034719.java,True,2.017282247543335,True
1141235.java,True,1.7167398929595947,True
10450245.java,True,3.0696489810943604,True
17114096.java,True,1.0154662132263184,True
19467546.java,True,2.167546510696411,True
11750117.java,True,1.7169983386993408,True
3298292.java,True,1.7175183296203613,True
14764851.java,True,22.812368392944336,True
21273057.java,True,1.0155258178710938,True
9327525.java,True,1.7670166492462158,True
19606201.java,True,3.9818758964538574,True
18157910.java,True,1.7685110569000244,True
16663549.java,True,1.774226188659668,True
7531800.java,True,1.9672486782073975,True
18519246.java,True,2.268094778060913,True
1605515.java,True,1.7669782638549805,True
7518607.java,True,2.56864070892334,True
16755605.java,True,1.6668529510498047,True
21106860.java,True,1.7168056964874268,True
21110104.java,True,1.7678039073944092,True
23292185.java,True,1.7668147087097168,True
15346427.java,True,3.881376028060913,True
1156851.java,True,2.769566297531128,True
16215393.java,True,1.866938829421997,True
23543839.java,True,1.866745699740026,True
9223155.java,True,1.778164782108203,True
14658498.java,True,0.723865936704951,True
23532405.java,True,0.572981854179545,True
23247146.java,True,0.567024188982306,True
17587205.java,True,0.795906236014835,True
